epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,45.5142,0.97226,2.54889,1.86897,1.44922,0.69267,0.86364,0.84194,0.50281,0.69267,0.86364,0.84194,0.51224,0.97496,1.72708,2.11105,1.87227,0.000657778,0.000657778,0.000657778
2,90.38,1.02157,1.96839,1.52221,1.46117,0.97757,0.95455,0.99167,0.58364,0.99644,1,0.995,0.58685,1.18314,2.29249,1.7614,2.27194,0.00129822,0.00129822,0.00129822
